date,secid,price,yield
2025-03-20,RU000A0JTFB2,104.89,4.03
2025-03-20,RU000A0JTW83,99.0,20.42
2025-03-20,KG000A3LSJ06,95.75,21.86
2025-03-20,RU000A0JTU85,101.69,-72.38
2025-03-20,KG000A3LSC78,99.6,16.73
2025-03-20,RU000A0JS4Z7,102.99,18.33
2025-03-20,RU000A1037P0,100.0,
2025-03-20,RU000A0JUAH8,101.31,21.05
2025-03-20,RU000A0JVNL1,99.85,
2025-03-20,RU000A0JT403,103.57,15.92
2025-03-20,RU000A0ZZAL5,98.3,
2025-03-20,RU000A0JU0N7,93.48,14.32
2025-03-20,RU000A0JS4J1,93.99,11.42
2025-03-20,RU000A0JV755,125.23,
2025-03-20,RU000A0JT6B2,95.37,20.28
2025-03-20,RU000A0JTB96,97.6,14.94
2025-03-20,RU000A0JSGV0,91.44,18.25
2025-03-20,RU000A0JUT85,39.99,10.14
2025-03-20,RU000A0JS4L7,100.81,9.91
2025-03-21,RU000A0JV0T3,98.5,
2025-03-21,RU000A0JUKX4,99.01,5.28
2025-03-21,RU000A0JRJL7,100.33,10.63
2025-03-21,RU000A0JV0U1,101.79,5.33
2025-03-21,RU000A0JRU20,90.48,871.94
2025-03-21,RU000A0JRJB8,98.01,11.18
2025-03-21,RU000A0JS4K9,105.9,8.87
2025-03-21,RU000A0JR4U9,80.01,51.55
2025-03-21,RU000A0JUG98,91.01,15.08
2025-03-21,RU000A0JUAG0,99.81,21.79
2025-03-21,RU000A0JRU46,88.0,990.97
2025-03-21,RU000A0JV4R9,100.0,
2025-03-21,RU000A0JSQ58,98.26,22.57
2025-03-21,RU000A0JRZ74,97.84,6.59
2025-03-21,RU000A0JTZF1,116.05,
2025-03-21,RU000A0JU9K4,98.9,
2025-03-21,RU000A0JQAM6,100.5,19.69
2025-03-21,RU000A0JTFB2,104.89,4.03
2025-03-21,RU000A0JTW83,99.0,20.42
2025-03-21,KG000A3LSJ06,95.98,21.54
2025-03-21,RU000A0JTU85,102.39,-99.96
2025-03-21,KG000A3LSC78,99.7,16.57
2025-03-21,RU000A0JS4Z7,104.02,17.76
2025-03-21,RU000A1037P0,100.0,
2025-03-21,RU000A0JUAH8,101.54,20.59
2025-03-21,RU000A0JVNL1,99.85,
2025-03-21,RU000A0JT403,102.5,16.48
2025-03-21,RU000A0ZZAL5,98.3,
2025-03-21,RU000A0JU0N7,93.48,14.32
2025-03-21,RU000A0JS4J1,93.99,11.42
2025-03-21,RU000A0JV755,125.23,
2025-03-21,RU000A0JT6B2,95.37,20.33
2025-03-21,RU000A0JTB96,97.6,14.94
2025-03-21,RU000A0JSGV0,91.68,18.04
2025-03-21,RU000A0JUT85,39.99,10.14
2025-03-21,RU000A0JS4L7,100.81,9.91
2025-03-24,RU000A0JV0T3,98.5,
2025-03-24,RU000A0JUKX4,99.01,5.28
2025-03-24,RU000A0JRJL7,100.33,10.63
2025-03-24,RU000A0JV0U1,101.79,5.33
2025-03-24,RU000A0JRU20,90.48,871.94
2025-03-24,RU000A0JRJB8,98.01,11.18
2025-03-24,RU000A0JS4K9,105.9,8.87
2025-03-24,RU000A0JR4U9,80.01,51.55
2025-03-24,RU000A0JUG98,91.01,15.08
2025-03-24,RU000A0JUAG0,99.13,27.73
2025-03-24,RU000A0JRU46,84.95,990.97
2025-03-24,RU000A0JV4R9,100.0,
2025-03-24,RU000A0JSQ58,99.99,16.44
2025-03-24,RU000A0JRZ74,97.84,6.59
2025-03-24,RU000A0JTZF1,116.05,
2025-03-24,RU000A0JU9K4,98.9,
2025-03-24,RU000A0JQAM6,98.95,23.62
2025-03-24,RU000A0JTFB2,104.89,4.03
2025-03-24,RU000A0JTW83,99.0,20.42
2025-03-24,KG000A3LSJ06,95.71,22.03
2025-03-24,RU000A0JTU85,101.8,-99.96
2025-03-24,KG000A3LSC78,99.5999,16.73
2025-03-24,RU000A0JS4Z7,103.11,18.26
2025-03-24,RU000A1037P0,100.0,
2025-03-24,RU000A0JUAH8,101.5,20.65
2025-03-24,RU000A0JVNL1,99.85,
2025-03-24,RU000A0JT403,102.49,16.48
2025-03-24,RU000A0ZZAL5,98.3,
2025-03-24,RU000A0JU0N7,93.6,14.11
2025-03-24,RU000A0JS4J1,93.99,11.42
2025-03-24,RU000A0JV755,125.23,
2025-03-24,RU000A0JT6B2,95.35,20.37
2025-03-24,RU000A0JTB96,97.6,14.94
2025-03-24,RU000A0JSGV0,91.38,18.38
2025-03-24,RU000A0JUT85,39.99,10.14
2025-03-24,RU000A0JS4L7,113.88,7.37
2025-03-25,RU000A0JV0T3,98.5,
2025-03-25,RU000A0JUKX4,99.01,5.28
2025-03-25,RU000A0JRJL7,100.33,10.63
2025-03-25,RU000A0JV0U1,101.79,5.33
2025-03-25,RU000A0JRU20,90.0,871.94
2025-03-25,RU000A0JRJB8,98.01,11.18
2025-03-25,RU000A0JS4K9,105.9,8.87
2025-03-25,RU000A0JR4U9,80.01,51.55
2025-03-25,RU000A0JUG98,91.01,15.08
2025-03-25,RU000A0JUAG0,99.64,23.33
2025-03-25,RU000A0JRU46,80.0,990.97
2025-03-25,RU000A0JV4R9,100.0,
2025-03-25,RU000A0JSQ58,99.98,16.44
2025-03-25,RU000A0JRZ74,97.84,6.59
2025-03-25,RU000A0JTZF1,116.05,
2025-03-25,RU000A0JU9K4,98.9,
2025-03-25,RU000A0JQAM6,100.0,20.92
2025-03-25,RU000A0JTFB2,81.11,49.66
2025-03-25,RU000A0JTW83,99.0,20.42
2025-03-25,KG000A3LSJ06,95.97,21.61
2025-03-25,RU000A0JTU85,101.8,18.05
2025-03-25,KG000A3LSC78,99.5999,16.73
2025-03-25,RU000A0JS4Z7,103.7,17.93
2025-03-25,RU000A1037P0,100.0,
2025-03-25,RU000A0JUAH8,101.5,20.64
2025-03-25,RU000A0JVNL1,99.85,
2025-03-25,RU000A0JT403,101.98,16.75
2025-03-25,RU000A0ZZAL5,98.3,
2025-03-25,RU000A0JU0N7,93.59,14.11
2025-03-25,RU000A0JS4J1,93.99,11.42
2025-03-25,RU000A0JV755,125.23,
2025-03-25,RU000A0JT6B2,95.37,20.36
2025-03-25,RU000A0JTB96,97.6,14.94
2025-03-25,RU000A0JSGV0,91.04,18.75
2025-03-25,RU000A0JUT85,23.23,15.95
2025-03-25,RU000A0JS4L7,113.88,7.37
2025-03-26,RU000A0JV0T3,98.5,
2025-03-26,RU000A0JUKX4,99.01,5.28
2025-03-26,RU000A0JRJL7,100.33,10.63
2025-03-26,RU000A0JV0U1,101.79,5.33
2025-03-26,RU000A0JRU20,90.0,871.94
2025-03-26,RU000A0JRJB8,98.01,11.18
2025-03-26,RU000A0JS4K9,105.9,8.87
2025-03-26,RU000A0JR4U9,80.01,51.55
2025-03-26,RU000A0JUG98,91.01,15.08
2025-03-26,RU000A0JUAG0,98.89,30.31
2025-03-26,RU000A0JRU46,80.0,990.97
2025-03-26,RU000A0JV4R9,100.0,
2025-03-26,RU000A0JSQ58,99.99,16.43
2025-03-26,RU000A0JRZ74,93.01,26.92
2025-03-26,RU000A0JTZF1,116.05,
2025-03-26,RU000A0JU9K4,98.9,
2025-03-26,RU000A0JQAM6,101.0,18.41
2025-03-26,RU000A0JTFB2,81.11,49.66
2025-03-26,RU000A0JTW83,99.0,20.42
2025-03-26,KG000A3LSJ06,96.2,21.23
2025-03-26,RU000A0JTU85,101.89,18.01
2025-03-26,KG000A3LSC78,99.5,16.89
2025-03-26,RU000A0JS4Z7,105.44,16.97
2025-03-26,RU000A1037P0,100.0,
2025-03-26,RU000A0JUAH8,101.4,20.82
2025-03-26,RU000A0JVNL1,99.85,
2025-03-26,RU000A0JT403,100.99,17.28
2025-03-26,RU000A0ZZAL5,98.3,
2025-03-26,RU000A0JU0N7,93.59,14.11
2025-03-26,RU000A0JS4J1,93.99,11.42
2025-03-26,RU000A0JV755,125.23,
2025-03-26,RU000A0JT6B2,95.37,20.38
2025-03-26,RU000A0JTB96,97.6,14.94
2025-03-26,RU000A0JSGV0,91.2,18.6
2025-03-26,RU000A0JUT85,29.99,13.23
2025-03-26,RU000A0JS4L7,113.88,7.37
2025-03-27,RU000A0JV0T3,98.5,
2025-03-27,RU000A0JUKX4,99.01,5.28
2025-03-27,RU000A0JRJL7,100.33,10.63
2025-03-27,RU000A0JV0U1,101.79,5.33
2025-03-27,RU000A0JRU20,90.0,871.94
2025-03-27,RU000A0JRJB8,98.01,11.18
2025-03-27,RU000A0JS4K9,105.9,8.87
2025-03-27,RU000A0JR4U9,80.01,51.55
2025-03-27,RU000A0JUG98,91.01,15.08
2025-03-27,RU000A0JUAG0,99.55,24.27
2025-03-27,RU000A0JRU46,80.0,990.97
2025-03-27,RU000A0JV4R9,100.0,
2025-03-27,RU000A0JSQ58,98.27,22.72
2025-03-27,RU000A0JRZ74,93.01,26.92
2025-03-27,RU000A0JTZF1,116.05,
2025-03-27,RU000A0JU9K4,98.9,
2025-03-27,RU000A0JQAM6,100.55,18.41
2025-03-27,RU000A0JTFB2,81.11,49.66
2025-03-27,RU000A0JTW83,99.0,20.42
2025-03-27,KG000A3LSJ06,96.09,21.44
2025-03-27,RU000A0JTU85,101.48,18.2
2025-03-27,KG000A3LSC78,92.1002,29.99
2025-03-27,RU000A0JS4Z7,102.41,18.64
2025-03-27,RU000A1037P0,100.0,
2025-03-27,RU000A0JUAH8,101.62,20.39
2025-03-27,RU000A0JVNL1,99.85,
2025-03-27,RU000A0JT403,100.0,17.82
2025-03-27,RU000A0ZZAL5,98.3,
2025-03-27,RU000A0JU0N7,93.59,14.11
2025-03-27,RU000A0JS4J1,93.99,11.42
2025-03-27,RU000A0JV755,125.23,
2025-03-27,RU000A0JT6B2,95.49,20.24
2025-03-27,RU000A0JTB96,97.6,14.94
2025-03-27,RU000A0JSGV0,90.9,18.94
2025-03-27,RU000A0JUT85,29.99,13.23
2025-03-27,RU000A0JS4L7,113.88,7.37
2025-03-28,RU000A0JV0T3,98.5,
2025-03-28,RU000A0JUKX4,99.01,5.28
2025-03-28,RU000A0JRJL7,94.93,11.95
2025-03-28,RU000A0JV0U1,101.79,5.33
2025-03-28,RU000A0JRU20,90.0,871.94
2025-03-28,RU000A0JRJB8,98.01,11.18
2025-03-28,RU000A0JS4K9,105.75,8.9
2025-03-28,RU000A0JR4U9,80.01,51.55
2025-03-28,RU000A0JUG98,91.01,15.08
2025-03-28,RU000A0JUAG0,99.24,27.64
2025-03-28,RU000A0JRU46,80.0,990.97
2025-03-28,RU000A0JV4R9,100.0,
2025-03-28,RU000A0JSQ58,99.99,16.42
2025-03-28,RU000A0JRZ74,93.01,26.92
2025-03-28,RU000A0JTZF1,116.05,
2025-03-28,RU000A0JU9K4,98.9,
2025-03-28,RU000A0JQAM6,100.5,19.6
2025-03-28,RU000A0JTFB2,81.11,49.66
2025-03-28,RU000A0JTW83,99.0,20.42
2025-03-28,KG000A3LSJ06,96.04,21.66
2025-03-28,RU000A0JTU85,101.18,18.34
2025-03-28,KG000A3LSC78,98.5999,18.45
2025-03-28,RU000A0JS4Z7,104.48,17.48
2025-03-28,RU000A1037P0,100.0,
2025-03-28,RU000A0JUAH8,101.61,20.38
2025-03-28,RU000A0JVNL1,99.85,
2025-03-28,RU000A0JT403,98.05,18.92
2025-03-28,RU000A0ZZAL5,98.3,
2025-03-28,RU000A0JU0N7,93.59,14.11
2025-03-28,RU000A0JS4J1,93.99,11.42
2025-03-28,RU000A0JV755,125.23,
2025-03-28,RU000A0JT6B2,95.49,20.29
2025-03-28,RU000A0JTB96,97.6,14.94
2025-03-28,RU000A0JSGV0,90.95,18.94
2025-03-28,RU000A0JUT85,29.99,13.23
2025-03-28,RU000A0JS4L7,113.88,7.37
2025-03-31,RU000A0JV0T3,98.5,
2025-03-31,RU000A0JUKX4,99.01,5.28
2025-03-31,RU000A0JRJL7,98.54,11.95
2025-03-31,RU000A0JV0U1,101.79,5.33
2025-03-31,RU000A0JRU20,90.0,871.94
2025-03-31,RU000A0JRJB8,98.01,11.18
2025-03-31,RU000A0JS4K9,105.75,8.9
2025-03-31,RU000A0JR4U9,80.01,51.55
2025-03-31,RU000A0JUG98,91.01,15.08
2025-03-31,RU000A0JUAG0,99.86,21.55
2025-03-31,RU000A0JRU46,80.0,990.97
2025-03-31,RU000A0JV4R9,100.0,
2025-03-31,RU000A0JSQ58,98.26,22.96
2025-03-31,RU000A0JRZ74,93.01,26.92
2025-03-31,RU000A0JTZF1,116.05,
2025-03-31,RU000A0JU9K4,98.9,
2025-03-31,RU000A0JQAM6,100.5,19.59
2025-03-31,RU000A0JTFB2,81.11,49.66
2025-03-31,RU000A0JTW83,99.0,20.42
2025-03-31,KG000A3LSJ06,95.75,22.19
2025-03-31,RU000A0JTU85,101.49,18.19
2025-03-31,KG000A3LSC78,98.0999,18.45
2025-03-31,RU000A0JS4Z7,100.88,19.52
2025-03-31,RU000A1037P0,100.0,
2025-03-31,RU000A0JUAH8,101.49,20.6
2025-03-31,RU000A0JVNL1,99.85,
2025-03-31,RU000A0JT403,99.48,18.11
2025-03-31,RU000A0ZZAL5,98.3,
2025-03-31,RU000A0JU0N7,93.59,14.11
2025-03-31,RU000A0JS4J1,113.99,7.35
2025-03-31,RU000A0JV755,125.23,
2025-03-31,RU000A0JT6B2,96.2,19.39
2025-03-31,RU000A0JTB96,97.6,14.94
2025-03-31,RU000A0JSGV0,90.69,19.24
2025-03-31,RU000A0JUT85,29.99,13.23
2025-03-31,RU000A0JS4L7,113.88,7.37
2025-04-01,RU000A0JV0T3,98.5,
2025-04-01,RU000A0JUKX4,99.0,6.41
2025-04-01,RU000A0JRJL7,110.22,8.44
2025-04-01,RU000A0JV0U1,99.06,24.23
2025-04-01,RU000A0JRU20,90.0,871.94
2025-04-01,RU000A0JRJB8,117.98,6.91
2025-04-01,RU000A0JS4K9,105.75,8.9
2025-04-01,RU000A0JR4U9,80.01,51.55
2025-04-01,RU000A0JUG98,91.01,15.08
2025-04-01,RU000A0JUAG0,99.26,21.55
2025-04-01,RU000A0JRU46,80.0,990.97
2025-04-01,RU000A0JV4R9,100.0,
2025-04-01,RU000A0JSQ58,99.86,16.89
2025-04-01,RU000A0JRZ74,93.01,26.92
2025-04-01,RU000A0JTZF1,116.05,
2025-04-01,RU000A0JU9K4,98.9,
2025-04-01,RU000A0JQAM6,100.5,19.59
2025-04-01,RU000A0JTFB2,81.11,49.66
2025-04-01,RU000A0JTW83,99.0,20.42
2025-04-01,KG000A3LSJ06,95.96,21.84
2025-04-01,RU000A0JTU85,101.0,18.43
2025-04-01,KG000A3LSC78,92.6005,29.33
2025-04-01,RU000A0JS4Z7,103.64,17.94
2025-04-01,RU000A1037P0,100.0,
2025-04-01,RU000A0JUAH8,101.49,20.59
2025-04-01,RU000A0JVNL1,99.85,
2025-04-01,RU000A0JT403,97.91,19.0
2025-04-01,RU000A0ZZAL5,98.3,
2025-04-01,RU000A0JU0N7,93.59,14.11
2025-04-01,RU000A0JS4J1,113.99,7.35
2025-04-01,RU000A0JV755,125.23,
2025-04-01,RU000A0JT6B2,96.52,19.0
2025-04-01,RU000A0JTB96,97.6,14.94
2025-04-01,RU000A0JSGV0,91.0,18.93
2025-04-01,RU000A0JUT85,29.99,13.23
2025-04-01,RU000A0JS4L7,113.88,7.37
2025-04-02,RU000A0JV0T3,98.5,
2025-04-02,RU000A0JUKX4,99.0,6.41
2025-04-02,RU000A0JRJL7,110.22,8.44
2025-04-02,RU000A0JV0U1,101.81,1.77
2025-04-02,RU000A0JRU20,90.0,871.94
2025-04-02,RU000A0JRJB8,107.9,8.93
2025-04-02,RU000A0JS4K9,105.75,8.9
2025-04-02,RU000A0JR4U9,80.01,51.55
2025-04-02,RU000A0JUG98,91.01,15.08
2025-04-02,RU000A0JUAG0,99.13,29.39
2025-04-02,RU000A0JRU46,80.0,990.97
2025-04-02,RU000A0JV4R9,100.0,
2025-04-02,RU000A0JSQ58,100.0,16.37
2025-04-02,RU000A0JRZ74,93.01,26.92
2025-04-02,RU000A0JTZF1,116.05,
2025-04-02,RU000A0JU9K4,98.9,
2025-04-02,RU000A0JQAM6,100.5,19.56
2025-04-02,RU000A0JTFB2,81.11,49.66
2025-04-02,RU000A0JTW83,99.0,20.42
2025-04-02,KG000A3LSJ06,95.88,22.01
2025-04-02,RU000A0JTU85,101.19,18.33
2025-04-02,KG000A3LSC78,99.4999,16.97
2025-04-02,RU000A0JS4Z7,103.43,18.06
2025-04-02,RU000A1037P0,100.0,
2025-04-02,RU000A0JUAH8,101.44,20.68
2025-04-02,RU000A0JVNL1,99.85,
2025-04-02,RU000A0JT403,99.45,18.12
2025-04-02,RU000A0ZZAL5,98.3,
2025-04-02,RU000A0JU0N7,93.58,14.95
2025-04-02,RU000A0JS4J1,113.99,7.35
2025-04-02,RU000A0JV755,125.23,
2025-04-02,RU000A0JT6B2,99.98,14.74
2025-04-02,RU000A0JTB96,97.6,14.94
2025-04-02,RU000A0JSGV0,90.59,19.39
2025-04-02,RU000A0JUT85,29.98,13.26
2025-04-02,RU000A0JS4L7,113.88,7.37
2025-04-03,RU000A0JV0T3,98.5,
2025-04-03,RU000A0JUKX4,99.3,4.62
2025-04-03,RU000A0JRJL7,110.22,8.44
2025-04-03,RU000A0JV0U1,101.81,1.77
2025-04-03,RU000A0JRU20,90.0,871.94
2025-04-03,RU000A0JRJB8,107.9,8.93
2025-04-03,RU000A0JS4K9,105.75,8.9
2025-04-03,RU000A0JR4U9,80.01,51.55
2025-04-03,RU000A0JUG98,91.01,15.08
2025-04-03,RU000A0JUAG0,98.57,36.15
2025-04-03,RU000A0JRU46,80.0,990.97
2025-04-03,RU000A0JV4R9,100.0,
2025-04-03,RU000A0JSQ58,98.31,22.92
2025-04-03,RU000A0JRZ74,93.01,26.92
2025-04-03,RU000A0JTZF1,116.05,
2025-04-03,RU000A0JU9K4,98.9,
2025-04-03,RU000A0JQAM6,100.5,19.56
2025-04-03,RU000A0JTFB2,81.11,49.66
2025-04-03,RU000A0JTW83,99.0,20.42
2025-04-03,KG000A3LSJ06,95.74,22.28
2025-04-03,RU000A0JTU85,100.89,18.48
2025-04-03,KG000A3LSC78,99.5999,16.8
2025-04-03,RU000A0JS4Z7,100.43,19.77
2025-04-03,RU000A1037P0,100.0,
2025-04-03,RU000A0JUAH8,101.31,20.93
2025-04-03,RU000A0JVNL1,99.85,
2025-04-03,RU000A0JT403,97.77,19.08
2025-04-03,RU000A0ZZAL5,98.3,
2025-04-03,RU000A0JU0N7,93.58,14.95
2025-04-03,RU000A0JS4J1,113.99,7.35
2025-04-03,RU000A0JV755,125.23,
2025-04-03,RU000A0JT6B2,95.95,19.76
2025-04-03,RU000A0JTB96,97.6,14.94
2025-04-03,RU000A0JSGV0,90.44,19.58
2025-04-03,RU000A0JUT85,26.49,13.26
2025-04-03,RU000A0JS4L7,113.88,7.37
2025-04-04,RU000A0JV0T3,98.5,
2025-04-04,RU000A0JUKX4,99.3,4.62
2025-04-04,RU000A0JRJL7,110.22,8.44
2025-04-04,RU000A0JV0U1,101.81,0.54
2025-04-04,RU000A0JRU20,93.1,31.27
2025-04-04,RU000A0JRJB8,107.9,8.93
2025-04-04,RU000A0JS4K9,105.75,8.9
2025-04-04,RU000A0JR4U9,80.01,51.55
2025-04-04,RU000A0JUG98,91.01,15.08
2025-04-04,RU000A0JUAG0,98.57,37.53
2025-04-04,RU000A0JRU46,80.13,78.18
2025-04-04,RU000A0JV4R9,100.0,
2025-04-04,RU000A0JSQ58,98.33,23.01
2025-04-04,RU000A0JRZ74,93.01,26.92
2025-04-04,RU000A0JTZF1,116.05,
2025-04-04,RU000A0JU9K4,98.9,
2025-04-04,RU000A0JQAM6,100.6,19.24
2025-04-04,RU000A0JTFB2,81.11,49.66
2025-04-04,RU000A0JTW83,99.0,20.42
2025-04-04,KG000A3LSJ06,96.15,21.61
2025-04-04,RU000A0JTU85,100.86,18.49
2025-04-04,KG000A3LSC78,99.5999,16.8
2025-04-04,RU000A0JS4Z7,103.92,17.77
2025-04-04,RU000A1037P0,100.0,
2025-04-04,RU000A0JUAH8,101.32,20.88
2025-04-04,RU000A0JVNL1,99.85,
2025-04-04,RU000A0JT403,97.77,19.08
2025-04-04,RU000A0ZZAL5,98.3,
2025-04-04,RU000A0JU0N7,90.02,25.34
2025-04-04,RU000A0JS4J1,113.99,7.35
2025-04-04,RU000A0JV755,125.23,
2025-04-04,RU000A0JT6B2,95.46,20.43
2025-04-04,RU000A0JTB96,97.6,14.94
2025-04-04,RU000A0JSGV0,89.05,21.19
2025-04-04,RU000A0JUT85,29.98,13.28
2025-04-04,RU000A0JS4L7,113.88,7.37
2025-04-07,RU000A0JV0T3,98.5,
2025-04-07,RU000A0JUKX4,99.29,5.04
2025-04-07,RU000A0JRJL7,110.22,8.44
2025-04-07,RU000A0JV0U1,101.81,0.54
2025-04-07,RU000A0JRU20,89.27,43.17
2025-04-07,RU000A0JRJB8,119.98,6.53
2025-04-07,RU000A0JS4K9,105.74,8.89
2025-04-07,RU000A0JR4U9,80.01,51.55
2025-04-07,RU000A0JUG98,91.01,15.08
2025-04-07,RU000A0JUAG0,99.34,28.07
2025-04-07,RU000A0JRU46,84.9,58.66
2025-04-07,RU000A0JV4R9,100.0,
2025-04-07,RU000A0JSQ58,98.3,23.19
2025-04-07,RU000A0JRZ74,93.01,26.92
2025-04-07,RU000A0JTZF1,116.05,
2025-04-07,RU000A0JU9K4,98.9,
2025-04-07,RU000A0JQAM6,96.6,30.63
2025-04-07,RU000A0JTFB2,81.11,49.66
2025-04-07,RU000A0JTW83,99.0,20.42
2025-04-07,KG000A3LSJ06,95.75,22.36
2025-04-07,RU000A0JTU85,100.67,18.58
2025-04-07,KG000A3LSC78,99.5999,16.8
2025-04-07,RU000A0JS4Z7,101.95,18.89
2025-04-07,RU000A1037P0,100.0,
2025-04-07,RU000A0JUAH8,101.38,20.75
2025-04-07,RU000A0JVNL1,99.85,
2025-04-07,RU000A0JT403,99.48,18.1
2025-04-07,RU000A0ZZAL5,98.3,
2025-04-07,RU000A0JU0N7,90.01,25.54
2025-04-07,RU000A0JS4J1,113.99,7.35
2025-04-07,RU000A0JV755,125.23,
2025-04-07,RU000A0JT6B2,95.44,20.47
2025-04-07,RU000A0JTB96,97.6,14.94
2025-04-07,RU000A0JSGV0,89.95,20.2
2025-04-07,RU000A0JUT85,29.89,13.31
2025-04-07,RU000A0JS4L7,102.5,9.55
2025-04-08,RU000A0JV0T3,98.5,
2025-04-08,RU000A0JUKX4,95.0,42.5
2025-04-08,RU000A0JRJL7,110.21,8.44
2025-04-08,RU000A0JV0U1,101.81,0.54
2025-04-08,RU000A0JRU20,92.79,32.37
2025-04-08,RU000A0JRJB8,100.11,10.68
2025-04-08,RU000A0JS4K9,105.74,8.89
2025-04-08,RU000A0JR4U9,80.01,51.55
2025-04-08,RU000A0JUG98,91.01,15.08
2025-04-08,RU000A0JUAG0,99.34,28.29
2025-04-08,RU000A0JRU46,84.9,58.66
2025-04-08,RU000A0JV4R9,100.0,
2025-04-08,RU000A0JSQ58,100.15,15.77
2025-04-08,RU000A0JRZ74,93.01,26.92
2025-04-08,RU000A0JTZF1,116.05,
2025-04-08,RU000A0JU9K4,98.9,
2025-04-08,RU000A0JQAM6,100.8,18.68
2025-04-08,RU000A0JTFB2,81.11,49.66
2025-04-08,RU000A0JTW83,99.0,20.42
2025-04-08,KG000A3LSJ06,96.17,21.62
2025-04-08,RU000A0JTU85,100.59,18.62
2025-04-08,KG000A3LSC78,99.5999,16.8
2025-04-08,RU000A0JS4Z7,100.86,19.52
2025-04-08,RU000A1037P0,100.0,
2025-04-08,RU000A0JUAH8,101.44,20.62
2025-04-08,RU000A0JVNL1,99.85,
2025-04-08,RU000A0JT403,98.2,18.83
2025-04-08,RU000A0ZZAL5,98.3,
2025-04-08,RU000A0JU0N7,93.58,15.52
2025-04-08,RU000A0JS4J1,113.99,7.35
2025-04-08,RU000A0JV755,125.23,
2025-04-08,RU000A0JT6B2,95.17,20.85
2025-04-08,RU000A0JTB96,97.6,14.94
2025-04-08,RU000A0JSGV0,89.05,21.24
2025-04-08,RU000A0JUT85,29.98,13.28
2025-04-08,RU000A0JS4L7,102.5,9.55
2025-04-09,RU000A0JV0T3,98.5,
2025-04-09,RU000A0JUKX4,95.0,42.5
2025-04-09,RU000A0JRJL7,110.21,8.44
2025-04-09,RU000A0JV0U1,101.81,0.54
2025-04-09,RU000A0JRU20,92.76,32.57
2025-04-09,RU000A0JRJB8,100.11,10.68
2025-04-09,RU000A0JS4K9,105.74,8.89
2025-04-09,RU000A0JR4U9,80.01,51.55
2025-04-09,RU000A0JUG98,91.01,15.08
2025-04-09,RU000A0JUAG0,99.8,22.62
2025-04-09,RU000A0JRU46,81.9,71.51
2025-04-09,RU000A0JV4R9,100.0,
2025-04-09,RU000A0JSQ58,100.0,16.35
2025-04-09,RU000A0JRZ74,93.01,26.92
2025-04-09,RU000A0JTZF1,116.05,
2025-04-09,RU000A0JU9K4,98.9,
2025-04-09,RU000A0JQAM6,100.8,18.68
2025-04-09,RU000A0JTFB2,81.11,49.66
2025-04-09,RU000A0JTW83,99.0,20.42
2025-04-09,KG000A3LSJ06,96.83,20.46
2025-04-09,RU000A0JTU85,100.67,18.58
2025-04-09,KG000A3LSC78,98.0,19.56
2025-04-09,RU000A0JS4Z7,99.59,20.27
2025-04-09,RU000A1037P0,100.0,
2025-04-09,RU000A0JUAH8,101.45,20.59
2025-04-09,RU000A0JVNL1,99.85,
2025-04-09,RU000A0JT403,98.5,18.66
2025-04-09,RU000A0ZZAL5,98.3,
2025-04-09,RU000A0JU0N7,93.58,15.52
2025-04-09,RU000A0JS4J1,113.99,7.35
2025-04-09,RU000A0JV755,125.23,
2025-04-09,RU000A0JT6B2,95.17,20.86
2025-04-09,RU000A0JTB96,97.6,14.94
2025-04-09,RU000A0JSGV0,90.49,19.64
2025-04-09,RU000A0JUT85,24.08,13.28
2025-04-09,RU000A0JS4L7,102.5,9.55
2025-04-10,RU000A0JV0T3,98.5,
2025-04-10,RU000A0JUKX4,99.99,0.17
2025-04-10,RU000A0JRJL7,100.0,10.71
2025-04-10,RU000A0JV0U1,102.58,-7.28
2025-04-10,RU000A0JRU20,83.56,64.86
2025-04-10,RU000A0JRJB8,100.11,10.68
2025-04-10,RU000A0JS4K9,105.74,8.89
2025-04-10,RU000A0JR4U9,80.01,51.55
2025-04-10,RU000A0JUG98,91.01,15.08
2025-04-10,RU000A0JUAG0,99.3,29.36
2025-04-10,RU000A0JRU46,81.68,72.85
2025-04-10,RU000A0JV4R9,100.0,
2025-04-10,RU000A0JSQ58,100.0,16.35
2025-04-10,RU000A0JRZ74,93.01,26.92
2025-04-10,RU000A0JTZF1,116.05,
2025-04-10,RU000A0JU9K4,98.9,
2025-04-10,RU000A0JQAM6,100.8,18.68
2025-04-10,RU000A0JTFB2,81.11,49.66
2025-04-10,RU000A0JTW83,99.0,20.42
2025-04-10,KG000A3LSJ06,96.46,21.14
2025-04-10,RU000A0JTU85,100.0,18.9
2025-04-10,KG000A3LSC78,99.5,16.97
2025-04-10,RU000A0JS4Z7,100.37,19.8
2025-04-10,RU000A1037P0,100.0,
2025-04-10,RU000A0JUAH8,101.36,20.76
2025-04-10,RU000A0JVNL1,99.85,
2025-04-10,RU000A0JT403,96.13,20.04
2025-04-10,RU000A0ZZAL5,98.3,
2025-04-10,RU000A0JU0N7,93.58,15.52
2025-04-10,RU000A0JS4J1,113.99,7.35
2025-04-10,RU000A0JV755,125.23,
2025-04-10,RU000A0JT6B2,95.66,20.22
2025-04-10,RU000A0JTB96,97.6,14.94
2025-04-10,RU000A0JSGV0,88.82,21.56
2025-04-10,RU000A0JUT85,24.08,13.28
2025-04-10,RU000A0JS4L7,102.5,9.55
