date,avg_sentiment,news_count,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2025-03-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,0.07539682539682539,2,0.02513227513227513,0.6666666666666666,0.010770975056689341,0.2857142857142857,0.0053854875283446705,0.14285714285714285,0.04353037743890035,0.02849732137767983,0.020150649191809776,0.07539682539682539,2.0,1.1547005383792517,2.2677868380553634,3.4743961448615166
2025-04-01,0.0,0,0.02513227513227513,0.6666666666666666,0.010770975056689341,0.2857142857142857,0.0053854875283446705,0.14285714285714285,0.04353037743890035,0.02849732137767983,0.020150649191809776,-0.07539682539682539,-2.0,-0.5773502691896258,-0.3779644730092272,-0.26726124191242434
2025-04-02,0.0,0,0.02513227513227513,0.6666666666666666,0.010770975056689341,0.2857142857142857,0.0053854875283446705,0.14285714285714285,0.04353037743890035,0.02849732137767983,0.020150649191809776,0.0,0.0,-0.5773502691896258,-0.3779644730092272,-0.26726124191242434
2025-04-03,0.014814814814814815,2,0.0049382716049382715,0.6666666666666666,0.01288737717309146,0.5714285714285714,0.00644368858654573,0.2857142857142857,0.008553337321327783,0.0281115889065524,0.020234898075262325,0.014814814814814815,2.0,1.1547005383792526,0.06856381004042422,0.41369747438970295
2025-04-04,0.0,0,0.0049382716049382715,0.6666666666666666,0.01288737717309146,0.5714285714285714,0.00644368858654573,0.2857142857142857,0.008553337321327783,0.0281115889065524,0.020234898075262325,-0.014814814814814815,-2.0,-0.5773502691896262,-0.4584364553683268,-0.3184443313022319
2025-04-05,0.0,1,0.0049382716049382715,1.0,0.01288737717309146,0.7142857142857143,0.00644368858654573,0.35714285714285715,0.008553337321327783,0.0281115889065524,0.020234898075262325,0.0,1.0,-0.5773502691896262,-0.4584364553683268,-0.3184443313022319
2025-04-06,0.0,0,0.0,0.3333333333333333,0.01288737717309146,0.7142857142857143,0.00644368858654573,0.35714285714285715,0.0,0.0281115889065524,0.020234898075262325,0.0,-1.0,0.0,-0.4584364553683268,-0.3184443313022319
2025-04-07,0.0,0,0.0,0.3333333333333333,0.0021164021164021165,0.42857142857142855,0.00644368858654573,0.35714285714285715,0.0,0.005599473674210793,0.020234898075262325,0.0,0.0,0.0,-0.377964473009226,-0.3184443313022319
2025-04-08,0.0,0,0.0,0.0,0.0021164021164021165,0.42857142857142855,0.00644368858654573,0.35714285714285715,0.0,0.005599473674210793,0.020234898075262325,0.0,0.0,0.0,-0.377964473009226,-0.3184443313022319
2025-04-09,0.0,0,0.0,0.0,0.0021164021164021165,0.42857142857142855,0.00644368858654573,0.35714285714285715,0.0,0.005599473674210793,0.020234898075262325,0.0,0.0,0.0,-0.377964473009226,-0.3184443313022319
2025-04-10,0.0,1,0.0,0.3333333333333333,0.0,0.2857142857142857,0.00644368858654573,0.42857142857142855,0.0,0.0,0.020234898075262325,0.0,1.0,0.0,0.0,-0.3184443313022319
