secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group,date
RU000A0JUPW5,TQCB,ЗенитБО-13,2024-01-04,96.5,96.5,96.5,96.5,96.5,1,965.0,8.58,8.58,2024-06-13,5.33,,0.06,0.1,0.5,1000.0,RUB,58,2024-01-04
RU000A0JUV08,TQCB,ГПБ БО-10,2024-01-04,97.62,97.96,97.62,97.96,97.67,407,397500.4,11.96,11.88,2024-09-26,8.6,,22.33,8.15,40.64,1000.0,RUB,58,2024-01-04
RU000A0JV1X3,TQCB,РоснфтБО3,2024-01-04,97.96,99.09,97.96,99.1,98.52,18,17732.8,12.18,11.46,2024-11-28,10.67,,9.01,9.4,46.87,1000.0,RUB,58,2024-01-04
RU000A0JV219,TQCB,РоснфтБО9,2024-01-04,97.65,98.71,97.65,98.8,98.51,59,58121.9,12.59,11.48,2024-11-28,10.67,,9.01,9.4,46.87,1000.0,RUB,58,2024-01-04
RU000A0JV375,TQCB,ГТЛК БО-03,2024-01-04,98.23,98.12,97.87,98.3,98.17,91,89337.4,13.05,13.12,2024-12-10,10.87,,6.57,10.42,25.98,1000.0,RUB,58,2024-01-04
RU000A0JV8D0,TQCB,ВЭБлизБ04,2024-01-04,87.01,84.21,84.21,87.01,85.61,2,1712.2,13.95,15.69,2025-01-31,13.07,,0.42,0.1,0.5,1000.0,RUB,58,2024-01-04
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-01-04,86.0,86.01,86.0,86.01,86.0,11,9460.1,15.03,15.03,2025-02-04,13.2,,0.41,0.1,0.5,1000.0,RUB,58,2024-01-04
RU000A0JVD25,TQCB,РусГидро09,2024-01-04,85.93,84.2,84.2,88.11,87.16,7,6101.3,12.62,11.38,2025-04-15,15.53,,0.02,0.01,0.05,1000.0,RUB,58,2024-01-04
RU000A1040E8,TQOD,ЦифрБро1П2,2024-01-04,92.7999,92.9997,92.7999,92.9997,92.8399,5,4642.0,8.65,8.63,2026-11-06,31.67,,8.29,5.5,13.71,1000.0,USD,193,2024-01-04
RU000A105146,TQOD,ПИК К 1P5,2024-01-04,94.3299,94.3299,94.3299,94.3299,95.9757,2,1886.6,8.03,7.33,2026-11-19,32.37,,7.09,5.63,28.05,1000.0,USD,193,2024-01-04
RU000A1056U0,TQOD,ГазКЗ-27Д,2024-01-04,98.1,98.1,97.93,98.1,99.11,8,7846.0,5.61,5.25,2027-03-23,36.0,,13.89,4.95,24.75,1000.0,USD,193,2024-01-04
RU000A105C51,TQOD,ГазКЗ-24Е,2024-01-04,95.5112,99.9942,95.5112,99.9942,97.1878,3,3218.54,7.76,5.63,2024-11-22,10.6,,2.9197,2.25,22.5,1000.0,EUR,193,2024-01-04
XS2010043656,TQOD,SCB-30,2024-01-04,89.9999,89.9999,89.9999,89.9999,89.9999,1,900.0,10.3,10.3,2030-04-07,59.07,,19.3333,8.0,40.0,1000.0,USD,193,2024-01-04
XS2063279959,TQOD,ALFA-30,2024-01-04,84.6,85.0022,84.5,85.89,85.4735,22,18765.04,21.04,20.05,2030-04-15,14.83,,13.0569,5.95,29.75,1000.0,USD,193,2024-01-04
XS2069992258,TQOD,GMKN-24,2024-01-04,99.2986,99.2986,99.2986,99.2986,99.2986,1,992.99,4.25,4.25,2024-10-28,9.67,,6.1875,3.38,16.88,1000.0,USD,193,2024-01-04
XS2116222451,TQOD,TMK-27,2024-01-04,92.06,91.02,91.02,93.05,92.5217,6,5551.3,7.23,7.04,2027-02-12,34.93,,16.9429,4.3,21.5,1000.0,USD,193,2024-01-04
RU000A105104,TQOY,РУСАЛ БО05,2024-01-04,98.8214,98.7216,98.52,98.9989,98.7684,65,64206.66,6.16,6.27,2027-07-28,6.67,2024-08-05,16.56,3.9,19.45,1000.0,CNY,245,2024-01-04
RU000A105112,TQOY,РУСАЛ БО06,2024-01-04,98.5,98.3628,98.3628,98.9366,98.8375,36,35549.87,6.78,6.13,2027-07-28,6.67,2024-08-05,16.56,3.9,19.45,1000.0,CNY,245,2024-01-04
RU000A1054W1,TQOY,Полюс Б1P2,2024-01-04,94.2331,94.33,94.2,94.33,94.3945,434,409160.87,5.66,5.6,2027-08-24,40.93,,13.33,3.8,18.95,1000.0,CNY,245,2024-01-04
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-01-04,99.08,99.3495,99.08,99.35,99.1991,22,21823.81,4.56,4.37,2024-09-13,8.2,,1.7,3.1,7.73,1000.0,CNY,245,2024-01-04
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-01-04,93.505,93.5002,93.5002,93.7,93.9325,71,66477.4,5.79,5.65,2027-09-10,41.77,,2.03,3.7,9.22,1000.0,CNY,245,2024-01-04
RU000A1057S2,TQOY,Роснфт2P12,2024-01-04,98.5,98.77,98.5,98.7899,98.6537,92,90761.42,5.35,5.12,2032-09-07,8.3,2024-09-20,8.94,3.05,15.21,1000.0,CNY,245,2024-01-04
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-01-04,97.7962,97.2513,97.2513,97.7965,97.7189,20,19543.76,5.61,5.68,2025-04-24,15.37,,7.19,3.75,18.7,1000.0,CNY,245,2024-01-04
RU000A105EW9,TQOY,Сегежа3P1R,2024-01-04,84.88,81.51,81.5098,84.88,84.3113,99,83360.94,14.35,14.79,2037-10-22,21.27,2025-11-06,6.37,4.15,10.35,1000.0,CNY,245,2024-01-04
RU000A105GS2,TQOY,ЮГК 1P1,2024-01-04,99.4797,99.4871,99.4797,99.4871,99.4808,13,12932.51,4.62,4.62,2024-11-19,10.37,,4.76,3.95,19.7,1000.0,CNY,245,2024-01-04
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-01-04,97.788,97.7888,97.788,97.7888,97.7884,2,1955.77,4.51,4.51,2025-12-11,22.83,,1.87,3.25,16.21,1000.0,CNY,245,2024-01-04
RU000A105N25,TQIY,БДеньг-Ю01,2024-01-04,98.8488,98.7499,98.51,99.4799,98.6626,261,25798.26,8.91,9.0,2026-06-03,26.5,,0.42,8.0,0.66,100.0,CNY,245,2024-01-04
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-01-04,99.5001,98.9734,98.9734,99.6941,99.434,121,120315.11,4.59,4.66,2024-12-23,11.5,,1.32,4.0,20.05,1000.0,CNY,245,2024-01-04
RU000A105NL3,TQOY,НорНикБ1P6,2024-01-04,99.5957,98.8006,98.8005,99.6635,99.133,134,132838.18,5.74,8.26,2026-06-18,2.4,,1.36,3.55,8.85,1000.0,CNY,245,2024-01-04
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2024-01-04,98.9999,98.9999,98.9999,98.9999,98.9999,1,990.0,4.56,4.56,2025-12-23,22.97,,0.97,3.95,9.85,1000.0,CNY,245,2024-01-04
RU000A105ZC6,TQOY,Роснфт2P13,2024-01-04,99.699,99.4999,99.4999,99.9988,99.8391,5,4991.95,5.15,4.38,2033-03-07,2.3,2024-03-21,10.36,3.5,17.45,1000.0,CNY,245,2024-01-04
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-01-04,99.25,99.2499,99.05,99.25,99.5555,143,141862.82,5.38,5.23,2026-03-24,25.4,,13.56,4.95,24.68,1000.0,CNY,245,2024-01-04
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-05,100.0,101.12,99.99,101.12,100.02,21732,2173528.18,15.08,15.06,2025-12-26,21.17,,0.3625,14.5,3.63,100.0,RUB,58,2024-01-05
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-01-05,96.4,96.36,96.36,96.77,96.47,59,56919.7,12.01,11.93,2025-01-16,11.77,,36.35,7.85,39.14,1000.0,RUB,58,2024-01-05
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-05,97.19,97.19,97.19,97.19,97.19,1,971.9,11.31,11.31,2031-05-13,63.33,,12.87,10.44,52.06,1000.0,RUB,58,2024-01-05
RU000A0JRU20,TQCB,СЗКК 03,2024-01-05,99.95,96.0,96.0,99.95,97.98,2,1450.03,8.45,17.58,2031-09-26,2.93,,15.04,8.15,30.07,740.0,RUB,58,2024-01-05
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-05,96.88,96.88,96.88,96.88,96.88,1,968.8,12.66,12.66,2032-02-17,13.0,,32.8,9.28,46.27,1000.0,RUB,58,2024-01-05
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-05,95.3,96.66,95.3,97.84,95.87,189,181199.4,12.41,12.11,2032-06-25,27.47,,0.0,9.8,48.87,1000.0,RUB,58,2024-01-05
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-05,98.71,98.71,98.24,99.5,98.54,77,75879.0,13.41,14.31,2028-03-21,2.6,2024-03-29,18.82,6.8,33.91,1000.0,RUB,58,2024-01-05
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-05,96.2,93.37,93.37,97.07,96.4,529,509953.2,11.9,11.62,2028-11-07,10.1,2024-11-15,9.62,6.75,33.66,1000.0,RUB,58,2024-01-05
RU000A0JUFV8,TQCB,РоснефтьБ7,2024-01-05,99.69,99.69,99.65,99.69,99.67,455,453493.2,13.73,14.0,2024-02-06,0.97,,39.04,9.5,47.37,1000.0,RUB,58,2024-01-05
RU000A0JUMH3,TQCB,ГПБ БО-08,2024-01-05,98.79,97.99,97.9,98.79,98.42,284,279501.6,10.25,11.35,2024-05-23,4.53,,7.83,6.65,33.16,1000.0,RUB,58,2024-01-05
RU000A0JUQ39,TQCB,ГПБ БО-09,2024-01-05,96.8,96.31,95.5,96.8,96.09,57,54773.3,13.31,15.1,2024-06-27,5.7,,1.39,5.65,28.33,1000.0,RUB,58,2024-01-05
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-01-05,27.0,27.0,27.0,27.0,27.0,1,270.0,12.82,12.82,2034-08-04,128.7,,33.59,0.51,87.58,1000.0,RUB,58,2024-01-05
RU000A0JUV08,TQCB,ГПБ БО-10,2024-01-05,97.62,97.93,96.71,97.93,97.46,2033,1981311.9,12.0,12.26,2024-09-26,8.5,,22.55,8.15,40.64,1000.0,RUB,58,2024-01-05
RU000A0JV0U1,TQCB,АльфаБО-15,2024-01-05,97.73,97.51,97.51,102.22,99.93,233,232844.4,15.94,9.2,2029-11-13,4.47,,10.91,8.85,44.13,1000.0,RUB,58,2024-01-05
RU000A0JV1X3,TQCB,РоснфтБО3,2024-01-05,97.84,98.15,97.84,98.66,98.26,86,84503.5,12.36,11.82,2024-11-28,10.57,,9.27,9.4,46.87,1000.0,RUB,58,2024-01-05
RU000A0JV219,TQCB,РоснфтБО9,2024-01-05,98.0,98.0,98.0,98.0,98.0,37,36260.0,12.15,12.15,2024-11-28,10.57,,9.27,9.4,46.87,1000.0,RUB,58,2024-01-05
RU000A0JV375,TQCB,ГТЛК БО-03,2024-01-05,98.05,98.4,98.0,98.45,98.04,56,54903.9,13.3,13.31,2024-12-10,10.77,,6.85,10.42,25.98,1000.0,RUB,58,2024-01-05
RU000A0JV8D0,TQCB,ВЭБлизБ04,2024-01-05,93.0,93.0,93.0,93.0,93.0,6,5580.0,7.16,7.16,2025-01-31,12.97,,0.42,0.1,0.5,1000.0,RUB,58,2024-01-05
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-01-05,92.01,92.01,92.01,92.01,92.01,1,920.1,16.63,16.63,2025-02-18,12.83,,29.47,7.91,39.44,1000.0,RUB,58,2024-01-05
RU000A0JVD25,TQCB,РусГидро09,2024-01-05,85.84,88.99,84.11,88.99,86.26,30,25877.6,12.8,12.37,2025-04-15,15.43,,0.02,0.01,0.05,1000.0,RUB,58,2024-01-05
RU000A0JX2M2,TQOD,РСЭКСМБ1Р1,2024-01-05,99.9901,100.0002,99.94,100.0002,100.6379,7,6998.3,7.9,7.14,2026-12-10,11.03,2024-12-17,4.67,7.75,38.64,1000.0,USD,193,2024-01-05
RU000A1040E8,TQOD,ЦифрБро1П2,2024-01-05,93.0868,92.9,92.9,93.0869,93.0401,4,3721.61,8.52,8.55,2026-11-06,31.7,,8.44,5.5,13.71,1000.0,USD,193,2024-01-05
RU000A1056U0,TQOD,ГазКЗ-27Д,2024-01-05,97.71,97.76,97.71,97.76,98.75,10,9772.3,5.74,5.38,2027-03-23,35.97,,14.03,4.95,24.75,1000.0,USD,193,2024-01-05
XS2010043656,TQOD,SCB-30,2024-01-05,85.05,83.011,83.011,85.05,84.0305,2,1680.61,11.56,11.83,2030-04-07,58.33,,19.5556,8.0,40.0,1000.0,USD,193,2024-01-05
XS2063279959,TQOD,ALFA-30,2024-01-05,85.7773,85.7869,85.68,85.7869,86.0241,9,7716.39,19.71,19.44,2030-04-15,14.83,,13.2222,5.95,29.75,1000.0,USD,193,2024-01-05
XS2069992258,TQOD,GMKN-24,2024-01-05,99.0997,99.0997,99.0997,99.0997,99.0997,1,991.0,4.51,4.51,2024-10-28,9.67,,6.2813,3.38,16.88,1000.0,USD,193,2024-01-05
XS2116222451,TQOD,TMK-27,2024-01-05,93.9899,92.6001,92.0001,94.999,92.905,22,20439.09,6.48,6.9,2027-02-12,34.93,,17.0598,4.3,21.5,1000.0,USD,193,2024-01-05
RU000A105104,TQOY,РУСАЛ БО05,2024-01-05,98.1103,98.98,98.1103,98.98,98.5758,415,409039.5,7.54,6.64,2027-07-28,6.67,2024-08-05,16.67,3.9,19.45,1000.0,CNY,245,2024-01-05
RU000A105112,TQOY,РУСАЛ БО06,2024-01-05,98.9591,98.7997,98.79,98.9593,98.8776,35,34607.18,5.9,6.06,2027-07-28,6.67,2024-08-05,16.67,3.9,19.45,1000.0,CNY,245,2024-01-05
RU000A1054W1,TQOY,Полюс Б1P2,2024-01-05,94.3,94.2331,94.22,94.3,94.4075,197,185734.47,5.63,5.6,2027-08-24,40.93,,13.43,3.8,18.95,1000.0,CNY,245,2024-01-05
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-01-05,99.1,99.3472,99.1,99.3472,99.1087,36,35679.12,4.53,4.51,2024-09-13,8.2,,1.78,3.1,7.73,1000.0,CNY,245,2024-01-05
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-01-05,93.6995,93.7,93.5002,93.7,93.6746,576,539255.83,5.73,5.74,2027-09-10,41.73,,2.13,3.7,9.22,1000.0,CNY,245,2024-01-05
RU000A1057S2,TQOY,Роснфт2P12,2024-01-05,98.7974,98.5006,98.5005,98.8398,98.5909,212,209012.69,4.89,5.21,2032-09-07,8.3,2024-09-20,9.02,3.05,15.21,1000.0,CNY,245,2024-01-05
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-01-05,97.97,97.4006,97.4006,97.97,97.7606,32,31283.41,5.47,5.65,2025-04-24,15.37,,7.29,3.75,18.7,1000.0,CNY,245,2024-01-05
RU000A105EW9,TQOY,Сегежа3P1R,2024-01-05,85.6201,85.0,83.918,86.1999,85.6495,227,194437.98,13.79,13.77,2037-10-22,21.3,2025-11-06,6.48,4.15,10.35,1000.0,CNY,245,2024-01-05
RU000A105GS2,TQOY,ЮГК 1P1,2024-01-05,99.5799,99.3001,99.3001,99.5868,99.4784,8,7958.27,4.5,4.62,2024-11-19,10.37,,4.87,3.95,19.7,1000.0,CNY,245,2024-01-05
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-01-05,97.7887,97.7888,97.7885,97.7888,97.7886,27,26402.94,4.51,4.51,2025-12-11,22.83,,1.96,3.25,16.21,1000.0,CNY,245,2024-01-05
RU000A105N25,TQIY,БДеньг-Ю01,2024-01-05,99.0,98.92,98.9199,99.3,99.0301,196,19407.57,8.83,8.81,2026-06-03,26.5,,0.44,8.0,0.66,100.0,CNY,245,2024-01-05
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-01-05,99.6901,99.4998,99.0304,99.6955,99.3328,75,74499.61,4.38,4.77,2024-12-23,11.5,,1.42,4.0,20.05,1000.0,CNY,245,2024-01-05
RU000A105NL3,TQOY,НорНикБ1P6,2024-01-05,99.5002,99.0502,99.0019,100.0,99.6722,134,133560.7,6.25,5.33,2026-06-18,2.4,,1.46,3.55,8.85,1000.0,CNY,245,2024-01-05
RU000A105ZC6,TQOY,Роснфт2P13,2024-01-05,99.4145,99.5,99.4001,99.9977,99.6881,17,16946.99,6.74,5.21,2033-03-07,2.3,2024-03-21,10.45,3.5,17.45,1000.0,CNY,245,2024-01-05
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-01-05,99.25,99.25,99.235,99.25,99.5217,201,199489.39,5.38,5.25,2026-03-24,25.4,,13.7,4.95,24.68,1000.0,CNY,245,2024-01-05
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-01-05,99.9502,100.02,99.9501,100.02,100.0607,186,186019.2,5.85,5.8,2026-04-14,25.9,,12.6,5.75,28.67,1000.0,CNY,245,2024-01-05
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-05,100.0,101.12,99.99,101.12,100.02,21732,2173528.18,15.08,15.06,2025-12-26,21.17,,0.3625,14.5,3.63,100.0,RUB,58,2024-01-06
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-01-05,96.4,96.36,96.36,96.77,96.47,59,56919.7,12.01,11.93,2025-01-16,11.77,,36.35,7.85,39.14,1000.0,RUB,58,2024-01-06
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-05,97.19,97.19,97.19,97.19,97.19,1,971.9,11.31,11.31,2031-05-13,63.33,,12.87,10.44,52.06,1000.0,RUB,58,2024-01-06
RU000A0JRU20,TQCB,СЗКК 03,2024-01-05,99.95,96.0,96.0,99.95,97.98,2,1450.03,8.45,17.58,2031-09-26,2.93,,15.04,8.15,30.07,740.0,RUB,58,2024-01-06
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-05,96.88,96.88,96.88,96.88,96.88,1,968.8,12.66,12.66,2032-02-17,13.0,,32.8,9.28,46.27,1000.0,RUB,58,2024-01-06
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-05,95.3,96.66,95.3,97.84,95.87,189,181199.4,12.41,12.11,2032-06-25,27.47,,0.0,9.8,48.87,1000.0,RUB,58,2024-01-06
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-05,98.71,98.71,98.24,99.5,98.54,77,75879.0,13.41,14.31,2028-03-21,2.6,2024-03-29,18.82,6.8,33.91,1000.0,RUB,58,2024-01-06
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-05,96.2,93.37,93.37,97.07,96.4,529,509953.2,11.9,11.62,2028-11-07,10.1,2024-11-15,9.62,6.75,33.66,1000.0,RUB,58,2024-01-06
RU000A0JUFV8,TQCB,РоснефтьБ7,2024-01-05,99.69,99.69,99.65,99.69,99.67,455,453493.2,13.73,14.0,2024-02-06,0.97,,39.04,9.5,47.37,1000.0,RUB,58,2024-01-06
RU000A0JUMH3,TQCB,ГПБ БО-08,2024-01-05,98.79,97.99,97.9,98.79,98.42,284,279501.6,10.25,11.35,2024-05-23,4.53,,7.83,6.65,33.16,1000.0,RUB,58,2024-01-06
RU000A0JUQ39,TQCB,ГПБ БО-09,2024-01-05,96.8,96.31,95.5,96.8,96.09,57,54773.3,13.31,15.1,2024-06-27,5.7,,1.39,5.65,28.33,1000.0,RUB,58,2024-01-06
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-01-05,27.0,27.0,27.0,27.0,27.0,1,270.0,12.82,12.82,2034-08-04,128.7,,33.59,0.51,87.58,1000.0,RUB,58,2024-01-06
RU000A0JUV08,TQCB,ГПБ БО-10,2024-01-05,97.62,97.93,96.71,97.93,97.46,2033,1981311.9,12.0,12.26,2024-09-26,8.5,,22.55,8.15,40.64,1000.0,RUB,58,2024-01-06
RU000A0JV0U1,TQCB,АльфаБО-15,2024-01-05,97.73,97.51,97.51,102.22,99.93,233,232844.4,15.94,9.2,2029-11-13,4.47,,10.91,8.85,44.13,1000.0,RUB,58,2024-01-06
RU000A0JV1X3,TQCB,РоснфтБО3,2024-01-05,97.84,98.15,97.84,98.66,98.26,86,84503.5,12.36,11.82,2024-11-28,10.57,,9.27,9.4,46.87,1000.0,RUB,58,2024-01-06
RU000A0JV219,TQCB,РоснфтБО9,2024-01-05,98.0,98.0,98.0,98.0,98.0,37,36260.0,12.15,12.15,2024-11-28,10.57,,9.27,9.4,46.87,1000.0,RUB,58,2024-01-06
RU000A0JV375,TQCB,ГТЛК БО-03,2024-01-05,98.05,98.4,98.0,98.45,98.04,56,54903.9,13.3,13.31,2024-12-10,10.77,,6.85,10.42,25.98,1000.0,RUB,58,2024-01-06
RU000A0JV8D0,TQCB,ВЭБлизБ04,2024-01-05,93.0,93.0,93.0,93.0,93.0,6,5580.0,7.16,7.16,2025-01-31,12.97,,0.42,0.1,0.5,1000.0,RUB,58,2024-01-06
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-01-05,92.01,92.01,92.01,92.01,92.01,1,920.1,16.63,16.63,2025-02-18,12.83,,29.47,7.91,39.44,1000.0,RUB,58,2024-01-06
RU000A0JVD25,TQCB,РусГидро09,2024-01-05,85.84,88.99,84.11,88.99,86.26,30,25877.6,12.8,12.37,2025-04-15,15.43,,0.02,0.01,0.05,1000.0,RUB,58,2024-01-06
RU000A0JX2M2,TQOD,РСЭКСМБ1Р1,2024-01-05,99.9901,100.0002,99.94,100.0002,100.6379,7,6998.3,7.9,7.14,2026-12-10,11.03,2024-12-17,4.67,7.75,38.64,1000.0,USD,193,2024-01-06
RU000A1040E8,TQOD,ЦифрБро1П2,2024-01-05,93.0868,92.9,92.9,93.0869,93.0401,4,3721.61,8.52,8.55,2026-11-06,31.7,,8.44,5.5,13.71,1000.0,USD,193,2024-01-06
RU000A1056U0,TQOD,ГазКЗ-27Д,2024-01-05,97.71,97.76,97.71,97.76,98.75,10,9772.3,5.74,5.38,2027-03-23,35.97,,14.03,4.95,24.75,1000.0,USD,193,2024-01-06
XS2010043656,TQOD,SCB-30,2024-01-05,85.05,83.011,83.011,85.05,84.0305,2,1680.61,11.56,11.83,2030-04-07,58.33,,19.5556,8.0,40.0,1000.0,USD,193,2024-01-06
XS2063279959,TQOD,ALFA-30,2024-01-05,85.7773,85.7869,85.68,85.7869,86.0241,9,7716.39,19.71,19.44,2030-04-15,14.83,,13.2222,5.95,29.75,1000.0,USD,193,2024-01-06
XS2069992258,TQOD,GMKN-24,2024-01-05,99.0997,99.0997,99.0997,99.0997,99.0997,1,991.0,4.51,4.51,2024-10-28,9.67,,6.2813,3.38,16.88,1000.0,USD,193,2024-01-06
XS2116222451,TQOD,TMK-27,2024-01-05,93.9899,92.6001,92.0001,94.999,92.905,22,20439.09,6.48,6.9,2027-02-12,34.93,,17.0598,4.3,21.5,1000.0,USD,193,2024-01-06
RU000A105104,TQOY,РУСАЛ БО05,2024-01-05,98.1103,98.98,98.1103,98.98,98.5758,415,409039.5,7.54,6.64,2027-07-28,6.67,2024-08-05,16.67,3.9,19.45,1000.0,CNY,245,2024-01-06
RU000A105112,TQOY,РУСАЛ БО06,2024-01-05,98.9591,98.7997,98.79,98.9593,98.8776,35,34607.18,5.9,6.06,2027-07-28,6.67,2024-08-05,16.67,3.9,19.45,1000.0,CNY,245,2024-01-06
RU000A1054W1,TQOY,Полюс Б1P2,2024-01-05,94.3,94.2331,94.22,94.3,94.4075,197,185734.47,5.63,5.6,2027-08-24,40.93,,13.43,3.8,18.95,1000.0,CNY,245,2024-01-06
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-01-05,99.1,99.3472,99.1,99.3472,99.1087,36,35679.12,4.53,4.51,2024-09-13,8.2,,1.78,3.1,7.73,1000.0,CNY,245,2024-01-06
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-01-05,93.6995,93.7,93.5002,93.7,93.6746,576,539255.83,5.73,5.74,2027-09-10,41.73,,2.13,3.7,9.22,1000.0,CNY,245,2024-01-06
RU000A1057S2,TQOY,Роснфт2P12,2024-01-05,98.7974,98.5006,98.5005,98.8398,98.5909,212,209012.69,4.89,5.21,2032-09-07,8.3,2024-09-20,9.02,3.05,15.21,1000.0,CNY,245,2024-01-06
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-01-05,97.97,97.4006,97.4006,97.97,97.7606,32,31283.41,5.47,5.65,2025-04-24,15.37,,7.29,3.75,18.7,1000.0,CNY,245,2024-01-06
RU000A105EW9,TQOY,Сегежа3P1R,2024-01-05,85.6201,85.0,83.918,86.1999,85.6495,227,194437.98,13.79,13.77,2037-10-22,21.3,2025-11-06,6.48,4.15,10.35,1000.0,CNY,245,2024-01-06
RU000A105GS2,TQOY,ЮГК 1P1,2024-01-05,99.5799,99.3001,99.3001,99.5868,99.4784,8,7958.27,4.5,4.62,2024-11-19,10.37,,4.87,3.95,19.7,1000.0,CNY,245,2024-01-06
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-01-05,97.7887,97.7888,97.7885,97.7888,97.7886,27,26402.94,4.51,4.51,2025-12-11,22.83,,1.96,3.25,16.21,1000.0,CNY,245,2024-01-06
RU000A105N25,TQIY,БДеньг-Ю01,2024-01-05,99.0,98.92,98.9199,99.3,99.0301,196,19407.57,8.83,8.81,2026-06-03,26.5,,0.44,8.0,0.66,100.0,CNY,245,2024-01-06
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-01-05,99.6901,99.4998,99.0304,99.6955,99.3328,75,74499.61,4.38,4.77,2024-12-23,11.5,,1.42,4.0,20.05,1000.0,CNY,245,2024-01-06
RU000A105NL3,TQOY,НорНикБ1P6,2024-01-05,99.5002,99.0502,99.0019,100.0,99.6722,134,133560.7,6.25,5.33,2026-06-18,2.4,,1.46,3.55,8.85,1000.0,CNY,245,2024-01-06
RU000A105ZC6,TQOY,Роснфт2P13,2024-01-05,99.4145,99.5,99.4001,99.9977,99.6881,17,16946.99,6.74,5.21,2033-03-07,2.3,2024-03-21,10.45,3.5,17.45,1000.0,CNY,245,2024-01-06
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-01-05,99.25,99.25,99.235,99.25,99.5217,201,199489.39,5.38,5.25,2026-03-24,25.4,,13.7,4.95,24.68,1000.0,CNY,245,2024-01-06
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-01-05,99.9502,100.02,99.9501,100.02,100.0607,186,186019.2,5.85,5.8,2026-04-14,25.9,,12.6,5.75,28.67,1000.0,CNY,245,2024-01-06
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-05,100.0,101.12,99.99,101.12,100.02,21732,2173528.18,15.08,15.06,2025-12-26,21.17,,0.3625,14.5,3.63,100.0,RUB,58,2024-01-07
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-01-05,96.4,96.36,96.36,96.77,96.47,59,56919.7,12.01,11.93,2025-01-16,11.77,,36.35,7.85,39.14,1000.0,RUB,58,2024-01-07
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-05,97.19,97.19,97.19,97.19,97.19,1,971.9,11.31,11.31,2031-05-13,63.33,,12.87,10.44,52.06,1000.0,RUB,58,2024-01-07
RU000A0JRU20,TQCB,СЗКК 03,2024-01-05,99.95,96.0,96.0,99.95,97.98,2,1450.03,8.45,17.58,2031-09-26,2.93,,15.04,8.15,30.07,740.0,RUB,58,2024-01-07
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-05,96.88,96.88,96.88,96.88,96.88,1,968.8,12.66,12.66,2032-02-17,13.0,,32.8,9.28,46.27,1000.0,RUB,58,2024-01-07
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-05,95.3,96.66,95.3,97.84,95.87,189,181199.4,12.41,12.11,2032-06-25,27.47,,0.0,9.8,48.87,1000.0,RUB,58,2024-01-07
